pond_density,density_score,pond_area,area_score,SI9_oldham,SI9_lee,presence
20.47280892,1,88.39297,0.17678594,1,0.75,2
19.73757733,1,2346.68194,0.747036955,1,0.84,2
19.25587237,1,3163.19655,0.622739752,1,0.84,2
19.62567354,1,66.36519,0.13273038,1,0.84,2
21.25311359,1,2455.38895,0.730488596,1,0.84,2
20.93139734,1,150.01016,0.30002032,1,0.75,2
20.42011161,1,136.7857,0.2735714,1,0.16,2
20.07989672,1,75.1593,0.1503186,1,0.65,2
16.91134785,1,132.2524,0.2645048,1,0.75,2
20.37438351,1,1186.96529,0.923579461,1,0.75,2
20.30847026,1,127.77026,0.25554052,1,0.75,2
16.72104328,1,224.29546,0.44859092,1,0.65,2
20.71830815,1,79.20768,0.15841536,1,0.75,2
17.07620329,1,477.69738,0.95539476,1,0.75,2
16.04083561,1,493.38613,0.98677226,1,0.75,2
20.85473746,1,1445.23918,0.884262685,1,0.65,2
16.11202204,1,2104.02435,0.783976477,1,0.75,2
14.42707768,1,361.60915,0.7232183,1,0.65,2
20.48234125,1,358.19315,0.7163863,1,0.84,2
20.531954,1,924.23578,0.963574511,1,0.75,2
20.57491436,1,1241.53727,0.915272023,1,0.75,2
20.51772954,1,361.71019,0.72342038,1,0.84,2
17.14805411,1,526.144,1,1,0.65,2
20.47963875,1,173.84723,0.34769446,1,0.75,2
17.48173461,1,345.49839,0.69099678,-0.485665629,0.75,2
20.77435593,1,74.4977,0.1489954,1,0.75,2
19.13722968,1,326.76467,0.65352934,1,0.65,2
19.61705219,1,70.27126,0.14054252,1,0.84,2
18.35801826,1,123.84457,0.24768914,1,0.16,2
17.85158489,1,111.15424,0.22230848,1,0.8,2
18.61395947,1,376.69996,0.75339992,1,0.84,2
18.34055245,1,123.64759,0.24729518,0.745919468,0.84,2
19.90359887,1,394.47701,0.78895402,0.71561323,0.84,2
19.59551381,1,28.99224,0.05798448,0.767193851,0.75,2
20.001606,1,426.18733,0.85237466,1,0.75,2
19.30114684,1,50.19339,0.10038678,1,0.75,2
19.45363235,1,221.10256,0.44220512,1,0.84,2
20.08080011,1,650.72471,1,1,0.84,2
20.86901589,1,864.91261,0.972605218,1,0.84,2
20.29317967,1,2435.51617,0.733513809,1,0.75,2
17.30375102,1,164.75621,0.32951242,1,0.65,2
20.64831519,1,222.29338,0.44458676,1,0.8,2
19.67498523,1,155.75839,0.31151678,1,0.9,2
20.26654775,1,43.66113,0.08732226,1,0.65,2
19.82646952,1,84.16613,0.16833226,1,0.16,2
21.06293929,1,1831.91774,0.825398994,1,0.65,2
19.7809989,1,57.49989,0.11499978,1,0.75,2
20.89073523,1,1863.51687,0.82058869,1,0.84,2
20.0198091,1,787.88919,0.984330416,1,0.75,2
18.52431455,1,274.14508,0.54829016,1,0.75,2
16.48524125,1,612.68152,1,1,0.75,2
20.31039508,1,276.59343,0.55318686,1,0.75,2
20.22254358,1,34.31068,0.06862136,1,0.75,2
20.14440514,1,4488.84609,0.420937449,1,0.85,2
20.85856645,1,236.75477,0.47350954,1,0.75,2
20.78194734,1,58.61666,0.11723332,0.893369053,0.84,2
17.9995187,1,123.16,0.24632,1,0.75,2
20.86595096,1,170.26025,0.3405205,1,0.65,2
17.67180369,1,30.99535,0.0619907,1,0.65,2
19.10466083,1,909.07217,0.965882853,1,0.75,2
16.97613187,1,391.4921,0.7829842,1,0.75,2
20.85647643,1,74.26439,0.14852878,1,0.75,2
17.59284394,1,44.40868,0.08881736,1,0.75,2
18.368691,1,1458.08556,0.882307093,1,0.75,2
20.94021305,1,58.05321,0.11610642,1,0.75,2
9.164778224,1,144.54836,0.28909672,1,0.75,2
19.87416174,1,942.28288,0.960827219,1,0.84,2
20.85124019,1,78.86363,0.15772726,1,0.75,2
20.46460435,1,78.18716,0.15637432,1,0.84,2
20.40194483,1,28.78681,0.05757362,0.921617625,0.1,2
20.95182085,1,133.54417,0.26708834,1,0.65,2
18.52822679,1,869.55668,0.971898256,0.95104272,0.65,2
19.76223521,1,139.3243,0.2786486,1,0.84,2
20.65470265,1,106.72494,0.21344988,0.977721197,0.84,2
20.50400002,1,209.57042,0.41914084,1,0.65,2
16.77412283,1,34.28854,0.06857708,0.687102278,0.85,2
20.11098617,1,319.51081,0.63902162,1,0.65,2
20.83888923,1,177.45782,0.35491564,1,0.65,2
17.50370475,1,2544.01046,0.716997832,1,0.8,2
20.64484661,1,232.29929,0.46459858,1,0.65,2
20.65447707,1,1984.50317,0.802171067,1,0.85,2
21.13518384,1,6692.45303,0.085484568,1,0.84,2
20.52495669,1,444.06159,0.88812318,1,0.65,2
18.60615911,1,185.71421,0.37142842,1,0.65,2
20.40037767,1,60743.19928,0,1,0.84,2
20.42549435,1,3414.58246,0.584471527,1,0.75,2
20.21880289,1,162.84555,0.3256911,1,0.75,2
21.13880304,1,61.81034,0.12362068,1,0.84,2
19.19165566,1,119.23259,0.23846518,1,0.84,2
20.36143799,1,384.01446,0.76802892,1,0.65,2
19.70809321,1,343.15234,0.68630468,1,0.75,2
17.37809276,1,7404.57306,0,1,0.75,2
20.19298578,1,342.15493,0.68430986,0.85791464,0.65,2
16.95040801,1,519.64136,1,0.841287031,0.75,2
11.74085042,1,223.30489,0.44660978,1,0.75,2
19.57324225,1,3910.88887,0.508919298,1,0.84,2
9.468624124,1,468.63503,0.93727006,1,0.65,2
17.02669065,1,157.54008,0.31508016,1,0.84,2
20.10574978,1,92.66685,0.1853337,1,0.75,2
20.85779529,1,156.47338,0.31294676,1,0.8,2
20.38416356,1,172.40778,0.34481556,1,0.75,2
18.29775274,1,411.09494,0.82218988,1,0.75,2
19.41910969,1,67.01314,0.13402628,1,0.84,2
18.66639117,1,743.72681,0.991053211,0.959288256,0.75,2
19.46882265,1,133.82452,0.26764904,1,0.75,2
19.90761703,1,154.33923,0.30867846,1,0.75,2
16.60203413,1,133.01561,0.26603122,1,0.75,2
14.44837122,1,17.16289,0.03432578,1,0.84,2
19.46897065,1,1187.17355,0.923547758,1,0.65,2
18.83619406,1,1302.31099,0.9060205,1,0.65,2
20.25666891,1,4162.2615,0.470653094,1,0.82,2
20.43719271,1,95.67312,0.19134624,1,0.84,2
19.6440719,1,411.82258,0.82364516,1,0.65,2
19.47799197,1,87.58154,0.17516308,1,0.75,2
20.733504,1,578.77268,1,1,0.75,2
19.66728947,1,27.46499,0.05492998,1,0.75,2
19.2177468,1,864.99972,0.972591958,0.742840214,0.65,2
20.51215622,1,1015.60397,0.949665623,1,0.65,2
20.42554865,1,208.23528,0.41647056,1,0.84,2
20.54391501,1,4018.7066,0.492506313,1,0.84,2
21.19195278,1,45.18197,0.09036394,1,0.65,2
14.64348831,1,2151.60531,0.776733275,1,0.75,2
16.25623455,1,37.86733,0.07573466,1,0.8,2
16.12275537,1,225.90859,0.45181718,0.828171401,0.84,2
20.70025435,1,606.94792,1,0.932036464,0.82,2
19.76109666,1,691.98273,1,1,0.84,2
20.59597443,1,554.73219,1,1,0.75,2
19.54896848,1,235.16544,0.47033088,1,0.84,2
21.10283045,1,443.44098,0.88688196,1,0.65,2
18.83907001,1,673.85374,1,1,0.8,2
18.62264693,1,383.37335,0.7667467,1,0.8,2
20.34653492,1,189.80124,0.37960248,1,0.84,2
16.47882812,1,45.70962,0.09141924,1,0.16,2
20.84576184,1,361.51257,0.72302514,1,0.16,2
17.90221936,1,46.55942,0.09311884,1,0.75,2
20.97748849,1,61.92789,0.12385578,1,0.75,2
20.28536116,1,443.55293,0.88710586,1,0.75,2
19.27552321,1,688.45444,1,1,0.75,2
19.25003782,1,470.75919,0.94151838,1,0.75,2
19.38316093,1,2450.42545,0.731244184,1,0.1,2
20.17754198,1,44.68848,0.08937696,1,0.75,2
19.68243717,1,1049.46485,0.944511015,1,0.65,2
19.15829206,1,990.48336,0.953489709,1,0.84,2
19.48199185,1,247.46407,0.49492814,1,0.84,2
20.38222542,1,128.37316,0.25674632,1,0.75,2
20.9519551,1,1409.03671,0.889773751,1,0.84,2
19.8255567,1,2825.3666,0.674167268,1,0.84,2
20.90547012,1,5468.84999,0.271752435,1,0.84,2
20.83985249,1,99.16431,0.19832862,1,0.65,2
19.40402023,1,454.36878,0.90873756,1,0.65,2
19.02247336,1,74.21152,0.14842304,1,0.8,2
19.76861715,1,1294.86687,0.907153711,1,0.84,2
15.80582474,1,61.93845,0.1238769,1,0.84,2
21.00967365,1,2532.94489,0.718682332,1,0.84,2
18.92681796,1,187.16246,0.37432492,1,0.65,2
18.7937715,1,199.00994,0.39801988,1,0.65,2
20.49830676,1,127.387,0.254774,1,0.65,2
17.5983159,1,256.54096,0.51308192,1,0.75,2
16.65255685,1,47.48206,0.09496412,1,0.75,2
14.2079081,1,321.78056,0.64356112,1,0.75,2
19.25747126,1,4.79974,0.00959948,1,0.75,2
20.61495913,1,5236.10542,0.307182908,1,0.84,2
17.14284123,1,1332.15384,0.901477553,0.888125442,0.84,2
20.25883685,1,1109.32935,0.935397902,1,0.84,2
20.11092815,1,1392.99276,0.892216105,1,0.75,2
16.49837493,1,186.07827,0.37215654,1,0.84,2
20.21849192,1,2060.75487,0.790563347,0.869858281,0.85,2
20.05984723,1,1366.44973,0.896256724,1,0.16,2
20.89654856,1,387.99059,0.77598118,1,0.65,2
19.5374925,1,1067.30312,0.941795513,1,0.84,2
20.63003805,1,218.80228,0.43760456,1,0.82,2
21.36451848,1,314.77013,0.62954026,1,0.84,2
15.55877776,1,87.50881,0.17501762,1,0.65,2
13.45184994,1,264.33002,0.52866004,1,0.84,2
19.14336277,1,192.74902,0.38549804,1,0.84,2
17.85978686,1,340.1228,0.6802456,1,0.65,2
18.20060284,1,45.86808,0.09173616,0.919699805,0.65,2
17.71797463,1,315.27642,0.63055284,1,0.75,2
20.28052498,1,45.37025,0.0907405,1,0.84,2
17.36450672,1,2605.63117,0.707617373,1,0.65,2
17.77631494,1,41.03141,0.08206282,1,0.65,2
19.85035271,1,2093.15839,0.785630591,1,0.75,2
18.17754306,1,1282.10058,0.909097111,1,0.65,2
20.22879209,1,635.59541,1,1,0.75,2
19.61203175,1,216.18437,0.43236874,1,0.75,2
20.58688123,1,1284.70969,0.908699929,1,0.85,2
20.01209419,1,465.35217,0.93070434,1,0.84,2
20.06656488,1,3258.58945,0.608218187,1,0.65,2
19.69703659,1,76223.96143,0,1,0.9,2
20.6041669,1,611.98457,1,1,0.84,2
19.39145484,1,1347.3584,0.899162978,1,0.8,2
20.84515137,1,371.75043,0.74350086,1,0.75,2
17.5923517,1,363.75083,0.72750166,1,0.65,2
20.95771203,1,11409.93259,0,1,0.84,2
17.29490172,1,3415.50004,0.584331844,1,0.85,2
18.57563598,1,393.87444,0.78774888,1,0.82,2
19.47073067,1,497.59372,0.99518744,1,0.1,2
19.8098247,1,239.00169,0.47800338,1,0.84,2
18.15234412,1,43.08103,0.08616206,1,0.84,2
19.59311382,1,195.44321,0.39088642,1,0.84,2
16.44673926,1,1411.00954,0.889473429,1,0.84,2
7.991337775,1,66.90905,0.1338181,1,0.84,2
19.34426621,1,125.52725,0.2510545,1,0.84,2
17.81114939,1,95.79819,0.19159638,1,0.84,2
19.88232791,1,54.67311,0.10934622,0.333766489,0.84,2
19.89538895,1,1137.44158,0.931118406,1,0.84,2
13.08145193,1,399.5355,0.799071,1,0.75,2
15.84901878,1,31.36609,0.06273218,1,0.85,2
19.47380792,1,153.09547,0.30619094,1,0.75,2
19.51861864,1,191.18059,0.38236118,1,0.75,2
19.66347772,1,178.26082,0.35652164,1,0.65,2
20.7359611,1,439.60958,0.87921916,1,0.65,2
20.33736045,1,1330.03728,0.901799755,0.683495987,0.75,2
17.21848117,1,93.75236,0.18750472,0.701600323,0.84,2
20.73588761,1,2898.41523,0.663047148,0.701600323,0.84,2
20.56373318,1,394.41637,0.78883274,1,0.84,2
20.57197108,1,188.29897,0.37659794,1,0.85,2
20.85580575,1,238.26085,0.4765217,1,0.75,2
18.33227898,1,303.85771,0.60771542,1,0.16,2
21.0839366,1,2389.14997,0.740572089,1,0.75,2
20.21457923,1,8625.19041,0,1,0.75,2
20.37756892,1,483.38866,0.96677732,1,0.84,2
20.46947865,1,5603.00789,0.251329712,1,0.65,2
19.21295047,1,823.2478,0.978947811,1,0.65,2
18.36270547,1,11268.18739,0,1,0.65,2
16.52928662,1,17.42019,0.03484038,1,0.84,2
19.41032452,1,12923.66286,0,1,0.75,2
19.91046377,1,298.49047,0.59698094,1,0.84,2
19.55058431,1,98.90821,0.19781642,1,0.85,2
14.29052534,1,1939.90961,0.8089595,1,0.85,2
16.78113638,1,2174.31841,0.773275683,1,0.65,2
12.51744159,1,9236.43359,0,1,0.84,2
19.47764923,1,390.97119,0.78194238,1,0.65,2
12.79885335,1,324.39507,0.64879014,1,0.84,2
18.39704202,1,559.00738,1,1,0.85,2
14.44932055,1,1940.645,0.808847552,1,0.75,2
20.25663456,1,199.5415,0.399083,1,0.84,2
21.15132573,1,1431.37747,0.886372839,1,0.84,2
20.05479241,1,505.22246,1,1,0.75,2
20.83284322,1,270.55699,0.54111398,1,0.75,2
20.3926678,1,138.50266,0.27700532,1,0.75,2
17.69187596,1,1046.88183,0.944904226,1,0.75,2
17.89372941,1,1553.9279,0.86771711,1,0.65,2
13.43327934,1,27376.59174,0,1,0.84,2
19.64430154,1,1505.12367,0.875146529,1,0.85,2
19.34723514,1,2374.74982,0.74276421,1,0.75,2
19.55443394,1,1173.84322,0.92557702,1,0.65,2
17.69459708,1,1983.43257,0.802334043,1,0.75,2
19.7829194,1,5349.31571,0.289949019,1,0.75,2
16.37268449,1,71.08788,0.14217576,1,0.84,2
11.21535487,1,670.88756,1,1,0.75,2
19.59493944,1,1121.78896,0.933501188,1,0.75,2
20.39276569,1,965.44124,0.957301845,1,0.65,2
18.14908376,1,1552.08781,0.867997225,1,0.9,2
11.50678397,1,1654.35341,0.852429435,1,0.75,2
17.22808791,1,5670.82245,0.241006369,1,0.75,2
17.22099353,1,800.41285,0.982423952,1,0.75,2
17.23434179,1,385.3253,0.7706506,1,0.75,2
19.38849365,1,2370.32722,0.743437458,1,0.65,2
17.64658608,1,15959.19154,0,1,0.75,2
18.06491599,1,580.33744,1,1,0.84,2
18.03640341,1,148.6032,0.2972064,1,0.84,2
15.77542306,1,132.91817,0.26583634,1,0.84,2
18.96041355,1,175.87336,0.35174672,1,0.85,2
19.96099224,1,115.52191,0.23104382,1,0.65,2
19.80065284,1,752.79241,0.989673164,1,0.75,2
19.79573189,1,782.13639,0.985206159,1,0.65,2
17.42908197,1,13035.62231,0,1,0.65,2
14.88088414,1,2654.00685,0.700253191,1,0.75,2
18.83994881,1,1671.60771,0.84980283,1,0.75,2
12.95569368,1,3554.36718,0.563192239,1,0.84,2
19.38662737,1,1949.56016,0.807490406,1,0.75,2
16.35214355,1,834.89594,0.977174626,1,0.75,2
20.63133858,1,1434.38026,0.885915727,1,0.84,2
20.67291776,1,26423.13004,0,1,0.75,2
20.64989243,1,535.49164,1,1,0.84,2
20.55485735,1,535.54247,1,1,0.65,2
20.64901972,1,214.67544,0.42935088,1,0.84,2
19.11290502,1,524.69908,1,1,0.75,2
13.38500223,1,287.74257,0.57548514,1,0.75,2
17.76328075,1,3.91309,0.00782618,1,0.85,2
18.04565378,1,19.5751,0.0391502,1,0.84,2
17.02516159,1,879.09525,0.970446209,1,0.75,2
16.58930289,1,1441.42972,0.884842595,1,0.16,2
18.39824735,1,1216.44072,0.919092446,1,0.75,2
18.34262186,1,166.31827,0.33263654,1,0.84,2
19.43845004,1,3026.99905,0.643472962,1,0.84,2
19.41804649,1,1981.36715,0.80264846,1,0.16,2
20.16193359,1,2687.03734,0.695224993,1,0.65,2
18.8164485,1,34.51324,0.06902648,1,0.62,2
19.21442264,1,715.83521,0.995299122,1,0.84,2
19.95955809,1,148.71191,0.29742382,1,0.65,2
21.39072005,1,14.19302,0.02838604,0.814248736,0.75,2
21.16240161,1,1182.44365,0.924267786,1,0.65,2
18.30465487,1,213.83595,0.4276719,1,0.82,2
19.53678777,1,84.20376,0.16840752,1,0.75,2
16.40338675,1,88.46587,0.17693174,1,0.84,2
16.25566026,1,77.10571,0.15421142,1,0.84,2
17.32849568,1,158.98059,0.31796118,1,0.16,2
16.20921203,1,3217.59025,0.614459454,1,0.75,2
20.82346627,1,50.77027,0.10154054,1,0.84,2
18.97309191,1,73.82171,0.14764342,1,0.65,2
21.18680841,1,109.3608,0.2187216,1,0.8,2
18.45156239,1,64.48328,0.12896656,1,0.84,2
20.96939617,1,481.49315,0.9629863,1,0.84,2
20.18434912,1,100.30899,0.20061798,1,0.84,2
18.31791595,1,2410.33837,0.7373466,1,0.75,2
20.72523906,1,111.75549,0.22351098,1,0.75,2
20.76604839,1,442.73151,0.88546302,1,0.75,2
20.22308679,1,165.05386,0.33010772,1,0.75,2
19.98782167,1,171.63268,0.34326536,1,0.75,2
20.0574885,1,19.50358,0.03900716,1,0.84,2
20.50821247,1,201.31151,0.40262302,1,0.8,2
20.79089815,1,204.51392,0.40902784,1,0.84,2
19.56261076,1,123.61022,0.24722044,1,0.65,2
20.34564414,1,64.08147,0.12816294,0.854821669,0.84,2
16.89755255,1,253.21683,0.50643366,1,0.75,2
19.60456193,1,185.35345,0.3707069,1,0.84,2
20.40350533,1,69.71255,0.1394251,1,0.9,2
20.35308318,1,311.80161,0.62360322,1,0.84,2
20.30525937,1,239.88184,0.47976368,1,0.84,2
20.57750784,1,272.61299,0.54522598,1,0.75,2
20.85131205,1,630.15737,1,1,0.84,2
19.9186247,1,1145.9399,0.929824715,1,0.75,2
21.0324301,1,60.01438,0.12002876,1,0.75,2
19.85556262,1,212.07822,0.42415644,1,0.75,2
20.67128695,1,299.02171,0.59804342,1,0.75,2
20.87004514,1,734.9203,0.992393818,1,0.75,2
18.65062428,1,1238.00531,0.91580969,1,0.75,2
20.8303741,1,50.55117,0.10110234,1,0.84,2
20.28379482,1,1657.01994,0.852023512,1,0.8,2
19.13415714,1,105.81898,0.21163796,1,0.65,2
20.13761105,1,51.4789,0.1029578,1,0.75,2
18.80570467,1,304.65279,0.60930558,1,0.75,2
19.87798204,1,749.14459,0.990228468,1,0.84,2
16.94986393,1,1087.00067,0.938796975,1,0.84,2
16.38688014,1,113.54689,0.22709378,1,0.16,2
19.46695155,1,24.71159,0.04942318,1,0.84,2
20.15617534,1,250.61552,0.50123104,1,0.84,2
20.09773894,1,6266.50206,0.150326658,1,0.75,2
15.52754494,1,169.85002,0.33970004,1,0.75,2
18.28569512,1,28.86579,0.05773158,1,0.75,2
20.97460001,1,452.81074,0.90562148,1,0.75,2
18.34734522,1,122.423,0.244846,1,0.75,2
20.44249389,1,82.55481,0.16510962,1,0.75,2
20.84576684,1,119.39743,0.23879486,1,0.75,2
19.83117571,1,90.6974,0.1813948,1,0.75,2
19.03778719,1,394.16209,0.78832418,1,0.84,2
18.46399829,1,211.14404,0.42228808,1,0.75,2
20.52802613,1,17.17022,0.03434044,1,0.84,2
21.10194898,1,536.46803,1,1,0.75,2
19.98035048,1,288.25922,0.57651844,1,0.8,2
14.96702947,1,9.24586,0.01849172,1,0.8,2
20.021668,1,1120.46711,0.933702412,1,0.75,2
20.88788795,1,177.70319,0.35540638,1,0.75,2
19.40445172,1,54.48184,0.10896368,1,0.75,2
20.48763073,1,2638.87229,0.70255711,1,0.75,2
20.63595952,1,90.0108,0.1800216,1,0.75,2
20.54474552,1,195.10117,0.39020234,1,0.65,2
20.61554848,1,350.85249,0.70170498,1,0.84,2
19.66585602,1,1029.45638,0.947556885,1,0.65,2
20.2528633,1,161.66796,0.32333592,1,0.65,2
21.15224821,1,60.13141,0.12026282,1,0.65,2
19.54228099,1,357.79073,0.71558146,1,0.75,2
19.6531428,1,342.5338,0.6850676,1,0.75,2
21.21837213,1,205.39644,0.41079288,1,0.65,2
20.32792543,1,46.48621,0.09297242,1,0.75,2
20.92305593,1,54.25471,0.10850942,1,0.75,2
16.18866065,1,1666.56677,0.850570207,1,0.75,2
20.03218467,1,859.43114,0.973439657,0.817675818,0.85,2
19.89673432,1,243.99071,0.48798142,1,0.84,2
18.34554663,1,127.68692,0.25537384,1,0.75,2
20.44472664,1,144.06197,0.28812394,1,0.75,2
20.84143272,1,185.85901,0.37171802,1,0.16,2
19.9460814,1,343.52829,0.68705658,1,0.85,2
19.96974517,1,644.40683,1,1,0.65,2
19.83147144,1,410.82898,0.82165796,1,0.84,2
19.81990421,1,1716.60294,0.842953251,1,0.75,2
20.88107054,1,611.47517,1,1,0.75,2
20.93839611,1,44.89717,0.08979434,1,0.75,2
18.01875538,1,561.19137,1,1,0.65,2
17.88428787,1,732.6217,0.992743731,1,0.84,2
18.54494303,1,701.79745,0.997436076,1,0.75,2
19.92801576,1,87.88332,0.17576664,-0.041288824,0.75,2
20.51782404,1,216.60017,0.43320034,1,0.84,2
20.48035587,1,162.37594,0.32475188,1,0.84,2
19.91841131,1,161.61517,0.32323034,1,0.65,2
18.99503729,1,894.41272,0.968114446,1,0.84,2
19.73036483,1,355.29449,0.71058898,1,0.84,2
18.06318318,1,93.40067,0.18680134,1,0.84,2
19.27124896,1,585.47741,1,1,0.75,2
20.93073229,1,65.63889,0.13127778,1,0.65,2
19.33028447,1,285.96836,0.57193672,1,0.75,2
18.83764693,1,515.89655,1,1,0.65,2
20.89087629,1,83.22127,0.16644254,1,0.75,2
20.12706359,1,122.60555,0.2452111,1,0.65,2
17.38471705,1,1912.3066,0.813161479,1,0.84,2
19.98523353,1,55.32787,0.11065574,1,0.84,2
20.68389261,1,95.12615,0.1902523,1,0.8,2
18.94974034,1,98.89222,0.19778444,1,0.8,2
20.56254082,1,330.68507,0.66137014,1,0.75,2
19.94665289,1,38.79948,0.07759896,1,0.84,2
18.80548391,1,19.25531,0.03851062,1,0.75,2
20.27560269,1,113.87057,0.22774114,1,0.75,2
16.00646376,1,65.5778,0.1311556,1,0.84,2
18.4480226,1,189.06454,0.37812908,1,0.84,2
17.69953388,1,250.07624,0.50015248,1,0.65,2
20.84322202,1,192.03943,0.38407886,1,0.84,2
20.63772084,1,975.54285,0.955764087,1,0.84,2
20.66645721,1,868.31396,0.972087434,1,0.84,2
19.870441,1,1670.52641,0.849967435,0.784613558,0.84,2
20.98353717,1,118.35754,0.23671508,0.790863834,0.84,2
21.20530492,1,186.08511,0.37217022,1,0.84,2
20.60861249,1,91.76196,0.18352392,1,0.84,2
20.76396723,1,231.82624,0.46365248,1,0.84,2
20.3672455,1,250.13929,0.50027858,1,0.8,2
20.71337597,1,60.68233,0.12136466,1,0.75,2
16.18308844,1,232.28596,0.46457192,1,0.75,2
16.4204746,1,443.21993,0.88643986,1,0.75,2
20.17865512,1,1082.59963,0.939466941,1,0.75,2
18.37637479,1,218.38925,0.4367785,1,0.75,2
18.00514242,1,178.06601,0.35613202,1,0.65,2
18.38122145,1,115.07421,0.23014842,1,0.84,2
20.54541429,1,295.07529,0.59015058,1,0.75,2
20.3194565,1,274.96185,0.5499237,1,0.84,2
20.57787958,1,376.33656,0.75267312,1,0.75,2
20.18971665,1,72.63683,0.14527366,0.324377817,0.75,2
20.17848367,1,499.38689,0.99877378,1,0.75,2
20.85204585,1,31.97507,0.06395014,1,0.75,2
19.46128401,1,265.55408,0.53110816,1,0.84,2
17.60756746,1,306.64097,0.61328194,1,0.84,2
20.20986163,1,192.72011,0.38544022,1,0.75,2
20.2656711,1,167.43091,0.33486182,1,0.84,2
20.35205531,1,108.14771,0.21629542,0.705548564,0.75,2
20.59008153,1,158.53154,0.31706308,1,0.75,2
19.86636347,1,439.15033,0.87830066,1,0.75,2
17.90993209,1,204.77232,0.40954464,1,0.65,2
16.4699482,1,53.06826,0.10613652,1,0.75,2
20.7366428,1,53.16445,0.1063289,1,0.75,2
19.51094593,1,30.63535,0.0612707,1,0.75,2
21.04278485,1,188.31678,0.37663356,1,0.85,2
20.88177826,1,203.95889,0.40791778,1,0.75,2
20.01831313,1,366.73005,0.7334601,1,0.65,2
19.89660443,1,325.6561,0.6513122,0.8988089,0.16,2
20.32273026,1,164.50736,0.32901472,1,0.84,2
20.20942367,1,43.1534,0.0863068,1,0.75,2
20.67921034,1,116.43294,0.23286588,1,0.75,2
20.35699927,1,38.77399,0.07754798,1,0.75,2
19.61622935,1,45.75964,0.09151928,1,0.75,2
20.34705795,1,31.43994,0.06287988,1,0.65,2
20.84597322,1,546.05422,1,0.50535314,0.75,2
20.97124852,1,200.76891,0.40153782,1,0.75,2
21.02007673,1,28.47794,0.05695588,1,0.75,2
19.98411444,1,367.97978,0.73595956,1,0.75,2
20.09111073,1,2617.78633,0.705767005,1,0.75,2
19.80298636,1,215.80582,0.43161164,1,0.85,2
20.06736579,1,46.8682,0.0937364,1,0.65,2
20.2080162,1,480.6351,0.9612702,1,0.65,2
20.9714524,1,1257.1769,0.912891218,1,0.84,2
21.01417167,1,2634.38814,0.703239728,1,0.75,2
20.93390346,1,1027.56503,0.947844803,1,0.8,2
21.11186978,1,151.7032,0.3034064,1,0.82,2
19.39680844,1,123.02023,0.24604046,0.92741954,0.65,2
20.06878913,1,1936.69701,0.809448551,1,0.65,2
21.05508701,1,197.80348,0.39560696,1,0.65,2
19.79198634,1,164.19975,0.3283995,1,0.75,2
15.74617691,1,1158.51788,0.927909982,1,0.75,2
20.33750366,1,446.92198,0.89384396,1,0.75,2
20.93827981,1,928.506,0.96292446,1,0.75,2
19.45876849,1,2700.61133,0.693158638,1,0.75,2
17.67645036,1,47.97953,0.09595906,1,0.75,2
17.45171867,1,1864.08257,0.820502574,1,0.75,2
17.12892556,1,23.7934,0.0475868,1,0.75,2
18.8855871,1,110.53864,0.22107728,1,0.75,2
20.2820158,1,94.64985,0.1892997,1,0.75,2
20.47903625,1,277.49757,0.55499514,1,0.84,2
17.57055386,1,1931.51348,0.810237634,1,0.65,2
20.05775059,1,627.02987,1,1,0.8,2
20.46196776,1,5764.75739,0.226706747,1,0.8,2
16.57135641,1,181.20515,0.3624103,1,0.75,2
19.78503306,1,1787.8932,0.832100806,1,0.65,2
18.70792021,1,1388.99818,0.892824196,1,0.85,2
16.70872479,1,1085.54671,0.93901831,1,0.84,2
20.93736844,1,79.56979,0.15913958,1,0.75,2
17.64310566,1,151.51795,0.3030359,1,0.75,2
20.48335394,1,136.39362,0.27278724,1,0.75,2
20.68403153,1,7066.62369,0.028524942,1,0.84,2
20.20303769,1,3115.92113,0.629936442,1,0.75,2
17.43947872,1,345.80679,0.69161358,1,0.8,2
19.16595649,1,96.60889,0.19321778,1,0.8,2
15.01641191,1,645.6625,1,1,0.84,2
20.20436053,1,34.58251,0.06916502,1,0.75,2
17.22681199,1,245.64607,0.49129214,1,0.75,2
18.40260131,1,243.66967,0.48733934,1,0.84,2
18.61907822,1,333.1021,0.6662042,1,0.75,2
20.67751593,1,545.19141,1,0.949089631,0.75,2
20.40246288,1,308.67499,0.61734998,1,0.75,2
20.9821941,1,239.91255,0.4798251,1,0.75,2
20.45026263,1,334.91492,0.66982984,1,0.75,2
15.53412043,1,868.45149,0.972066498,0.95756096,0.75,2
16.46377594,1,713.2418,0.995693914,1,0.84,2
19.76124303,1,397.29463,0.79458926,1,0.84,2
20.74974852,1,789.43613,0.984094927,1,0.84,2
18.0468826,1,4817.16503,0.370957785,1,0.75,2
20.99665575,1,875.28984,0.971025503,1,0.84,2
19.4018655,1,958.79005,0.958314349,1,0.75,2
20.05059828,1,256.82984,0.51365968,1,0.84,2
19.97678356,1,321.63526,0.64327052,1,0.16,2
18.64455883,1,57.86848,0.11573696,1,0.75,2
20.02046689,1,1418.78114,0.888290366,1,0.75,2
20.130886,1,334.43309,0.66886618,1,0.62,2
19.90488012,1,1380.47228,0.894122085,1,0.75,2
19.0570272,1,2934.12582,0.657610961,1,0.75,2
18.43400023,1,474.89671,0.94979342,1,0.84,2
